id;title;year;genre;duration;country;director
tt1533817;Stomp the Yard 2: Homecoming;2010;Drama, Music;89;USA;Rob Hardy
tt1533818;L'homme qui voulait vivre sa vie;2010;Drama, Thriller;114;France;Eric Lartigau
tt1534000;Bao mi qia qia;2012;Comedy, Drama, Romance;109;Taiwan;Jim Wang, Yi-Chien Yang
tt1534084;600 kilos d'or pur;2010;Adventure;100;France;Ã‰ric Besnard
tt1534085;Beyond the Black Rainbow;2010;Horror, Sci-Fi, Thriller;110;Canada;Panos Cosmatos
tt1534397;BjarnfreÃ°arson;2009;Comedy;109;Iceland;Ragnar Bragason
tt1534564;Verbo;2011;Adventure, Fantasy;87;Spain;Eduardo Chapero-Jackson
tt1534568;ZeburÃ¢man: Zebura Shiti no gyakushÃ»;2010;Action, Sci-Fi;106;Japan;Takashi Miike
tt1534786;B+ jing taam;2011;Crime, Drama, Thriller;104;Hong Kong;Oxide Chun Pang
tt1535020;Peraanmai;2009;Action, Adventure, Drama;150;India;S.P. Jhananathan
tt1535100;Head Over Spurs in Love;2011;Comedy;95;USA;Ana Zins
tt1535101;Killing Bono;2011;Comedy, Music;114;UK, Ireland;Nick Hamm
tt1535102;A Novel Romance;2011;Comedy, Drama, Romance;93;USA;Allie Dvorin
tt1535103;Loup;2009;Drama;102;France;Nicolas Vanier
tt1535104;My Ex;2009;Horror;90;Thailand;Piyapan Choopetch
tt1535108;Elysium;2013;Action, Drama, Sci-Fi;109;USA;Neill Blomkamp
tt1535109;Captain Phillips;2013;Biography, Drama, Thriller;134;USA;Paul Greengrass
tt1535110;When Harry Tries to Marry;2011;Comedy, Romance;93;USA;Nayan Padrai
tt1535419;10-eok;2009;Thriller;114;South Korea;Min-ho Cho
tt1535429;C'Ã¨ chi dice no;2011;Comedy;95;Italy;Giambattista Avellino
tt1535432;Crave;2012;Drama, Thriller;113;USA;Charles de Lauzirika
tt1535438;Hope Springs;2012;Comedy, Drama, Romance;100;USA;David Frankel
tt1535464;Nakumonka;2009;Comedy, Drama;134;Japan;Nobuo Mizuta
tt1535467;Patiala House;2011;Drama, Sport;140;India;Nikkhil Advani
tt1535472;Bulshinjiok;2009;Horror, Mystery, Thriller;112;South Korea;Yong-Joo Lee, Lee Yong-ju
tt1535475;Kwan yan chut si;2009;Crime, Drama, Thriller;85;Hong Kong;Danny Pang
tt1535476;Shokudo katatsumuri;2009;Drama;118;Japan;Mai Tominaga
tt1535490;Jak-jeon;2009;Action, Crime, Drama;119;South Korea;Ho-jae Lee
tt1535491;Ui-hyeong-je;2010;Action, Drama;117;South Korea;Hun Jang
tt1535492;Sin yan;2010;Action, Drama, Thriller;113;Hong Kong;Dante Lam
tt1535495;Cheung wong ji wong;2010;Action, Drama, Mystery;118;Hong Kong;Tung-Shing Yee
tt1535566;The Bleeding;2011;Drama, Horror, Mystery;86;USA;Philip Gelatt
tt1535568;Douchebag;2010;Comedy, Drama;81;USA;Drake Doremus
tt1535569;Dream in American;2011;Drama;88;USA;Jason Wissinger
tt1535606;Universal Squadrons;2011;Action, Thriller;84;USA;Mark Millhone
tt1535612;The Son of No One;2011;Action, Crime, Drama;90;USA;Dito Montiel
tt1535616;The Divide;2011;Drama, Horror, Sci-Fi;112;USA, Germany, Canada, France;Xavier Gens
tt1535617;The Possession of David O'Reilly;2010;Horror;87;UK;Andrew Cull, Steve Isles
tt1535962;Decisions;2011;Action, Crime, Drama;89;USA;Jensen LeFlore
tt1535970;The Ledge;2011;Drama, Romance, Thriller;101;USA, Germany, Saudi Arabia;Matthew Chapman
tt1535975;Wiener Dog Nationals;2013;Comedy, Family, Sport;82;USA;Kevan Peterson
tt1536044;Paranormal Activity 2;2010;Horror;91;USA;Tod Williams
tt1536048;W.E.;2011;Drama, History, Romance;119;UK;Madonna
tt1536051;Five Thirteen;2013;Drama;110;USA;Kader Ayd
tt1536053;First Night;2010;Comedy, Musical, Romance;116;UK;Christopher Menaul
tt1536054;My Family's Secret;2010;Crime, Mystery, Thriller;87;Canada;Curtis Crawford
tt1536374;A Year in Mooring;2011;Drama;88;USA;Chris Eyre
tt1536410;Faces in the Crowd;2011;Crime, Drama, Mystery;103;USA, France, Canada, UK;Julien Magnat
tt1536437;Rushlights;2013;Crime, Drama, Romance;98;USA;Antoni Stutz
tt1536440;Stuck Between Stations;2011;Comedy, Drama, Romance;85;USA;Brady Kiernan
tt1536445;Technicolour Llama;2014;Adventure, Comedy, Family;98;USA;Paul Collett, Tammy Massa
tt1536536;The Boy She Met Online;2010;Thriller;89;Canada;Curtis Crawford
tt1536537;What Happened to Monday;2017;Action, Crime, Drama;123;UK, France, Belgium;Tommy Wirkola
tt1537032;Kanthaswamy;2009;Action;190;India;Susi Ganesan, Susi Ganesan
tt1537302;Angel Camouflaged;2010;Drama, Music;116;USA;R. Michael Givens
tt1537314;The Flying Machine;2011;Animation, Adventure, Family;85;UK, Poland, China, India, Norway;Martin Clapp, Geoff Lindsey
tt1537392;Armless;2010;Comedy;82;USA;Habib Azar
tt1537401;AÃ±o bisiesto;2010;Drama, Romance;94;Mexico;Michael Rowe
tt1537715;Abimm;2009;Comedy, Drama;108;Turkey;Safak Bal
tt1537717;Aci Ask;2009;Drama, Romance;106;Turkey;A. Taner Elhan
tt1537770;Framily;2010;Drama;96;Sweden, USA;Joachim HedÃ©n
tt1537772;Gecenin Kanatlari;2009;Drama, Romance, Thriller;97;Turkey;Serdar Akar
tt1537891;Rina;2010;Comedy, Drama, Romance;105;Turkey;Senol SÃ¶nmez
tt1537898;Serigala Terakhir;2009;Action, Drama;110;Indonesia;Upi Avianto
tt1537967;The Watercolor;2009;Animation;84;Turkey;Cihat Hazardagli
tt1538210;Aao Wish Karein;2009;Comedy, Family, Fantasy;140;India;Glen Barreto
tt1538221;AngÃ¨le et Tony;2010;Drama;83;France;Alix Delaporte
tt1538401;Tenshi no koi;2009;Drama, Romance;119;Japan;Yuri Kanchiku
tt1538403;The Mortal Instruments: City of Bones;2013;Action, Fantasy, Horror;130;USA, Germany, Canada, UK;Harald Zwart
tt1538534;Tomboys;2009;Crime, Drama, Horror;79;USA, Australia;Nathan Hill
tt1538545;Zot van A.;2010;Comedy, Romance;120;Belgium;Jan Verheyen
tt1538819;Ejder Kapani;2010;Action, Crime, Thriller;105;Turkey;Ugur YÃ¼cel
tt1538927;Open;2010;Drama, Romance;88;USA;Jake Yuzna
tt1538988;Retratos en un mar de mentiras;2010;Drama;91;Colombia;Carlos Gaviria
tt1539042;Slackistan;2010;Drama;85;UK;Hammad Khan
tt1539325;Sandheden om mÃ¦nd;2010;Comedy, Drama, Romance;91;Denmark;Nikolaj Arcel
tt1539997;Kerala Cafe;2009;Comedy, Drama, Family;140;India;Uday Ananthan, Lal Jose
tt1540005;CLONED: The Recreator Chronicles;2012;Sci-Fi, Thriller;90;USA;Gregory Orr
tt1540011;Blair Witch;2016;Horror, Mystery, Thriller;89;Canada, USA;Adam Wingard
tt1540014;The Return of Joe Rich;2011;Comedy, Drama;95;USA;Sam Auster
tt1540116;Confined;2010;Drama, Mystery, Thriller;90;Canada, USA;Andrew C. Erin
tt1540128;Playing for Keeps;2012;Comedy, Romance, Sport;105;USA;Gabriele Muccino
tt1540133;The Guard;2011;Comedy, Crime, Thriller;96;Ireland;John Michael McDonagh
tt1540400;Bonded by Blood;2010;Crime, Drama, Thriller;96;UK;Sacha Bennett
tt1540404;Faith, Fraud, & Minimum Wage;2011;Comedy, Drama;98;Canada;George Mihalka
tt1540741;A Single Shot;2013;Crime, Drama, Thriller;116;UK, USA, Canada;David M. Rosenthal
tt1540761;Amphibious 3D;2010;Action, Adventure, Comedy;83;Netherlands, Indonesia, UK;Brian Yuzna
tt1540767;Apartment 1303 3D;2012;Horror;85;Canada, USA;Michael Taverna
tt1540790;Birth of Separation;2010;Drama, Horror, Romance;105;USA;Louis Mansfield
tt1540803;Brother's Justice;2010;Comedy;80;USA;David Palmer, Dax Shepard
tt1540996;The Insatiable Moon;2010;Drama;101;New Zealand;Rosemary Riddell
tt1541110;The Final Girl;2010;Drama;80;USA, France;Todd Verow
tt1541123;The Last Push;2012;Drama, Sci-Fi;85;USA;Eric Hayden
tt1541149;Albatross;2011;Drama;90;UK;Niall MacCormick
tt1541160;Flypaper;2011;Comedy, Crime, Mystery;87;Germany, USA;Rob Minkoff
tt1541699;Deleted Scenes;2010;Drama, Romance;89;USA;Todd Verow
tt1541874;Love;2011;Drama, Music, Sci-Fi;84;USA;William Eubank
tt1541995;Snow Flower and the Secret Fan;2011;Drama, History;104;China, USA;Wayne Wang
tt1542344;127 Hours;2010;Biography, Drama;94;USA, UK, France;Danny Boyle
tt1542482;Man-choo;2010;Drama;116;South Korea, Hong Kong, China, USA;Tae-yong Kim
tt1542484;Knots;2011;Comedy;77;USA;Michael Kang
tt1542486;Treacle Jr.;2010;Drama;82;UK;Jamie Thraves
tt1542488;Video Girl;2011;Drama;95;USA;Ty Hodges
tt1542768;True Memoirs of an International Assassin;2016;Action, Comedy, Crime;98;USA;Jeff Wadlow
tt1542840;Akunin;2010;Crime, Drama, Romance;139;Japan;Sang-il Lee
tt1542852;Carancho;2010;Crime, Drama, Romance;107;Argentina, Chile, France, South Korea;Pablo Trapero
tt1542960;The Figurine;2009;Thriller;120;Nigeria;Kunle Afolayan
tt1543004;Der letzte Angestellte;2010;Horror;88;Germany;Alexander Adolph
tt1543037;Planes para maÃ±ana;2010;Drama;96;Spain;Juana MacÃ­as
tt1543047;Selo gori... i tako;2009;Comedy, Drama;114;Serbia;Rados Bajic
tt1543252;Die Superbullen - Sie kennen keine Gnade;2011;Comedy;85;Germany;Gernot Roll
tt1543283;MGS: Philanthropy;2009;Action, Adventure, Sci-Fi;69;Italy;Giacomo Talamini
tt1543459;War Games;2011;Action, Horror, Thriller;93;Italy;Cosimo AlemÃ 
tt1543652;Pinching Penny;2011;Crime;104;USA;Dan Glaser
tt1543701;Quchis dgeebi;2010;Drama;89;Georgia;Levan Koguashvili
tt1543739;Rent a Car;2010;Comedy;105;USA;Marcus Jones, Lakisha R. Lemons
tt1543752;Rocky Trails;2010;Adventure, Comedy, Horror;72;USA;Drew Rosas
tt1544578;Chop;2011;Comedy, Horror, Thriller;98;USA;Trent Haaga
tt1544590;In Our Name;2010;Drama;93;UK;Brian Welsh
tt1544592;Por el camino;2010;Drama, Romance;85;Uruguay, Brazil;Charly Braun
tt1544600;The Grace Card;2010;Drama;101;USA;David G. Evans
tt1544601;Un altro mondo;2010;Drama;110;Italy;Silvio Muccino
tt1544608;Voice from the Stone;2017;Drama, Mystery, Thriller;94;USA, Italy;Eric D. Howell
tt1545106;Vamps;2012;Comedy, Horror, Romance;92;USA;Amy Heckerling
tt1545315;Needle;2010;Horror, Mystery, Thriller;90;Australia;John V. Soto
tt1545319;Orla FrÃ¸snapper;2011;Animation, Comedy, Family;78;Denmark;Peter Dodd
tt1545322;Sodium Babies;2009;Drama, Fantasy, Horror;90;France;Ben Deka, Julien Deka
tt1545328;Whole Lotta Sole;2011;Comedy, Crime, Drama;89;UK;Terry George
tt1545464;Restless City;2011;Drama, Music;80;USA;Andrew Dosunmu
tt1545489;The Flight of the Swan;2011;Drama;94;Greece, USA;Nikos Tzimas
tt1545660;Knights of Badassdom;2013;Action, Adventure, Comedy;86;USA;Joe Lynch
tt1545677;Les yeux de sa mÃ¨re;2011;Drama;105;France, Belgium;Thierry Klifa
tt1545754;Are You Here;2013;Comedy, Drama;114;USA;Matthew Weiner
tt1545759;Ã€ bout portant;2010;Action, Crime, Drama;81;France;Fred CavayÃ©
tt1545976;Angel John;2009;Comedy, Drama, Fantasy;130;India;S.L. Puram Jayasurya
tt1545979;Boku to tsuma no 1778 no monogatari;2011;Drama;139;Japan;Mamoru Hoshi
tt1545985;Die kommenden Tage;2010;Drama, Sci-Fi;125;Germany;Lars Kraume
tt1546036;The Drawn Together Movie: The Movie!;2010;Animation, Comedy, Mystery;70;USA;Greg Franklin
tt1546420;The Kane Files: Life of Trial;2010;Action;86;USA;Benjamin Gourley
tt1546421;The Slut;2011;Drama;87;Israel, Germany;Hagar Ben-Asher
tt1546649;Bungaku shÃ´jo;2010;Animation, Comedy, Fantasy;101;Japan;Shunsuke Tada
tt1547039;Dujone;2009;Romance;136;India;Rajib Biswas
tt1547084;El pÃ¡ramo;2011;Horror, Thriller;108;Colombia, Argentina, Spain;Jaime Osorio Marquez
tt1547089;Doch yakudzy;2010;Comedy;81;Russia, Germany;Sergei Bodrov, Gulshat Omarova
tt1547090;Without Men;2011;Comedy;87;USA;Gabriela Tagliavini
tt1547230;Judy Moody and the Not Bummer Summer;2011;Comedy, Family;91;USA;John Schultz
tt1547234;Premium Rush;2012;Action, Thriller;91;USA;David Koepp
tt1547442;Aayirathil Oruvan;2009;Drama;138;India;Sibi Malayil
tt1547631;Gekijouban Trick: Reinouryokusha batoru roiyaru;2010;Mystery;119;Japan;Yukihiko Tsutsumi
tt1547638;Les barons;2009;Comedy;111;Belgium, France;Nabil Ben Yadir
tt1547640;Wong Gok gam yuk;2009;Crime, Drama;96;Hong Kong;Siu-Hung Chung, Jing Wong
tt1548542;Bornova Bornova;2009;Drama;92;Turkey;Inan Temelkuran
tt1548553;The Goatherd;2009;Horror;80;Chile;LeÃ³n ErrÃ¡zuriz
tt1548559;Figli delle stelle;2010;Comedy, Crime;102;Italy;Lucio Pellegrini
tt1548563;Gekijouban Makurosu F: Itsuwari no utahime;2009;Animation, Sci-Fi;120;Japan;ShÃ´ji Kawamori
tt1548603;Le fils Ã  Jo;2011;Comedy, Drama;97;France;Philippe Guillard
tt1548624;Pikap: Sem bez pravil;2009;Comedy;80;Russia;Feliks Gerchikov
tt1548629;Sebbe;2010;Drama;79;Sweden;Babak Najafi
tt1548635;Siren;2010;Horror;86;UK;Andrew Hull
tt1549571;Pure Country 2: The Gift;2010;Drama, Music, Musical;112;USA;Christopher Cain
tt1549572;Another Earth;2011;Drama, Romance, Sci-Fi;92;USA;Mike Cahill
tt1549584;I Didn't Come Here to Die;2010;Comedy, Horror;80;USA;Bradley Scott Sullivan
tt1549587;Perfidia;2009;Drama;84;Bolivia, USA, Chile;Rodrigo Bellott
tt1549589;Elles;2011;Drama;99;France, Poland, Germany;Malgorzata Szumowska
tt1549779;Embargo;2010;Comedy, Drama;80;Portugal, Spain, Brazil;AntÃ³nio Ferreira
tt1549920;The Last Stand;2013;Action, Thriller;107;USA;Jee-woon Kim
tt1550312;CafÃ© de Flore;2011;Drama, Romance;120;Canada, France;Jean-Marc VallÃ©e
tt1550524;White Irish Drinkers;2010;Drama;109;USA;John Gray
tt1550902;The Last Rites of Joe May;2011;Drama;107;USA;Joe Maggio
tt1551620;Hidalgo - La historia jamÃ¡s contada.;2010;Biography, Drama, History;115;Mexico;Antonio Serrano
tt1551621;Deu suay doo;2009;Action, Romance;112;Thailand;Rashane Limtrakul
tt1551630;Pawn;2013;Action, Crime, Mystery;88;USA;David A. Armstrong
tt1551631;Prem Amar;2009;Romance;140;India;Raj Chakraborty
tt1551641;Winnie;2011;Biography, Drama, History;104;South Africa, Canada;Darrell Roodt
tt1552173;Freak Dance;2010;Comedy, Musical;90;USA;Matt Besser, Neil Mahoney
tt1552184;Honeymooner;2010;Comedy;74;UK;Col Spector
tt1552192;Fitful;2011;Drama;95;USA;Richard Brauer
tt1552197;Kawasakiho ruze;2009;Drama;100;Czech Republic;Jan Hrebejk
tt1552214;The Selling;2011;Comedy;92;USA;Emily Lou Wilbur
tt1552221;Ecstasy;2011;Drama, Thriller;96;USA, Canada;unknown
tt1552224;Outcast;2014;Action, Adventure, Drama;99;Canada, China, USA, France;Nick Powell, Nick Powell
tt1552423;Jack the Reaper;2011;Horror;88;USA;Kimberly Seilhamer
tt1552436;Olhos Azuis;2009;Drama;111;Brazil;JosÃ© Joffily
tt1552669;Dinosaurier;2009;Comedy, Crime, Romance;105;Germany;Leander HauÃŸmann
tt1552984;Bushi no kakeibo;2010;Drama;129;Japan;Yoshimitsu Morita
tt1553199;Poe;2012;Crime, Drama, Horror;105;USA;Francis Xavier
tt1553659;Breath;2017;Adventure, Drama, Romance;115;Australia;Simon Baker
tt1553935;Tomme tÃ¸nner;2010;Comedy, Crime;87;Norway;Leon Bashir, Sebastian DalÃ©n
tt1554082;Flag of My Father;2011;Drama, War;90;USA;Rodney Ray
tt1554091;A Better Life;2011;Drama, Romance;98;USA;Chris Weitz
tt1554414;The Dish & the Spoon;2011;Comedy, Drama, Romance;92;USA;Alison Bagnall
tt1554426;Aballay, el hombre sin miedo;2010;Action, Adventure, Drama;100;Argentina, Spain;Fernando Spiner
tt1554522;Saigo no ChÃ»shingura;2010;Drama;133;Japan;Shigemichi Sugita
tt1554523;Shan zha shu zhi lian;2010;Drama, Romance;114;China;Yimou Zhang
tt1554921;Born of War;2014;Action, Drama, Thriller;109;UK, Jordan, Cyprus;Vicky Jewson
tt1554929;Cure: The Life of Another;2014;Drama, Mystery, Thriller;83;Switzerland, Croatia, Bosnia and Herzegovina;Andrea Staka
tt1554970;Garo: Red Requiem;2010;Action, Fantasy;97;Japan;Keita Amemiya
tt1555024;Airiseu: Deo mubi;2010;Action, Adventure, Drama;125;South Korea;Kyoo-tae Kim, Yun-ho Yang
tt1555058;Collaborator;2011;Comedy, Drama, Thriller;87;USA, Canada;Martin Donovan
tt1555064;Country Strong;2010;Drama, Music;117;USA;Shana Feste
tt1555069;Mary Queen of Scots;2013;Biography, Drama, History;119;Switzerland, France;Thomas Imbach
tt1555084;La terre outragÃ©e;2011;Drama;108;France, Ukraine, Poland, Germany;Michale Boganim
tt1555093;The Seasoning House;2012;Drama, Horror, Thriller;90;UK;Paul Hyett
tt1555110;The Gundown;2011;Western;97;USA;Dustin Rikert
tt1555149;Tropa de Elite 2: O Inimigo Agora Ã© Outro;2010;Action, Crime, Drama;115;Brazil;JosÃ© Padilha
tt1555218;MarÃ©cages;2011;Drama;111;Canada;Guy Ã‰doin
tt1555219;Wrecked;2009;Drama, Romance;73;USA;Bernard Shumanski, Harry Shumanski
tt1555440;Girltrash: All Night Long;2014;Comedy, Crime, Drama;86;USA;Alexandra Kondracke
tt1555747;Fubar II;2010;Comedy;85;Canada;Michael Dowse
tt1555754;Shob Charitro Kalponik;2009;Drama;135;India;Rituparno Ghosh
tt1555832;La vita Ã¨ una cosa meravigliosa;2010;Comedy;103;Italy;Carlo Vanzina
tt1555895;Air terjun pengantin;2009;Horror;80;Indonesia;Rizal Mantovani
tt1555923;Emak Ingin Naik Haji;2009;Drama;98;Indonesia;Aditya Gumay
tt1556175;Kamen raidÃ¢ x Kamen raidÃ¢ W & Dikeido Movie taisen 2010;2009;Action, Adventure, Sci-Fi;98;Japan;Ryuta Tasaki
tt1556193;O BarÃ£o;2011;Drama, Horror, Mystery;105;Portugal;Edgar PÃªra
tt1556243;HypnotisÃ¶ren;2012;Crime, Drama, Thriller;122;Sweden;Lasse HallstrÃ¶m
tt1557769;Homewrecker;2010;Biography, Comedy, Crime;88;USA;Brad Barnes, Todd Barnes
tt1557783;Bahti kara;2009;Drama;90;Turkey;Theron Patterson
tt1557843;Purge;2010;Drama, Sci-Fi;80;Australia;David King, Tom Vogel
tt1558246;7 Lives;2011;Fantasy, Thriller;100;UK;Paul Wilkins
tt1558256;Renovation;2010;Horror, Thriller;85;USA;Robert H. Gwinn
tt1558259;Simple Creature;2016;Horror, Sci-Fi, Thriller;92;USA;Andrew Finnigan
tt1558578;Knock Out;2010;Action, Crime, Drama;117;India;Mani Shankar
tt1558741;Comme les cinq doigts de la main;2010;Action, Drama, Thriller;116;France;Alexandre Arcady
tt1558856;Rock It!;2010;Comedy, Family, Musical;93;Germany;Mike Marzuk
tt1558877;Vavien;2009;Comedy, Drama, Thriller;100;Turkey;Durul Taylan, Yagmur Taylan
tt1559007;The Third Testament: The Antichrist and the Harlot;2009;Action;115;UK;Ali Paterson
tt1559027;D'Agostino;2012;Drama, Sci-Fi;124;USA, Greece;Jorge Ameer
tt1559033;Prowl;2010;Horror;84;USA, UK, Bulgaria;Patrik Syversen
tt1559036;The Motel Life;2012;Animation, Drama, Mystery;85;USA;Alan Polsky, Gabe Polsky
tt1559040;Angels Crest;2011;Drama;92;Canada, UK;Gaby Dellal
tt1559348;La sangre y la lluvia;2009;Drama;109;Colombia, Argentina;Jorge Navas
tt1559547;Beautiful Creatures;2013;Drama, Fantasy, Romance;124;USA;Richard LaGravenese
tt1560131;A Bit of Tom Jones?;2009;Comedy;89;UK;Peter Watkins-Hughes
tt1560139;Boy;2010;Comedy, Drama;87;New Zealand;Taika Waititi
tt1560154;Insadong seukaendeul;2009;Crime, Drama, Thriller;109;South Korea;Hee-kon Park
tt1560479;Deadtime;2012;Horror, Thriller;97;UK;Tony Jopia
tt1560618;El atentado;2010;Drama, History, War;120;Mexico;Jorge Fons
tt1560653;I Am Here... Now;2009;Crime, Drama, Fantasy;87;USA;Neil Breen
tt1560671;JÃ¤garna 2;2011;Mystery, Thriller;129;Sweden;Kjell Sundvall
tt1560720;The New Year;2010;Comedy, Drama;96;USA;Brett Haley
tt1560747;The Master;2012;Drama;138;USA;Paul Thomas Anderson
tt1560765;Atom the Amazing Zombie Killer;2012;Comedy, Horror;80;USA;Zack Beins, Richard Taylor
tt1560776;Oddsac;2010;Music;54;USA;Danny Perez
tt1560950;D@bbe 2;2009;Horror;85;Turkey;Hasan Karacadag
tt1560954;Gun;2010;Action, Crime, Thriller;82;USA;Jessy Terrero
tt1560970;Neds;2010;Drama;124;UK, France, Italy;Peter Mullan
tt1560976;Pelt;2010;Comedy, Horror;87;USA;Richard Swindell
tt1560978;Rogue River;2012;Horror, Thriller;81;USA;Jourdan McClure
tt1560985;The Devil Inside;2012;Horror;83;USA;William Brent Bell
tt1560987;The Trouble with Terkel;2010;Animation, Comedy, Drama;87;USA;ThorbjÃ¸rn Christoffersen, Stefan Fjeldmark
tt1560993;L'amour, c'est mieux Ã  deux;2010;Comedy, Romance;100;France;Dominique Farrugia, Arnaud Lemort
tt1561479;Eyes in the Dark;2010;Horror, Sci-Fi, Thriller;78;USA;Bjorn Anderson
tt1561768;Essential Killing;2010;Thriller, War;83;Poland, Norway, Ireland, Hungary, France;Jerzy Skolimowski
tt1562328;Ting shuo;2009;Drama, Romance;109;Taiwan;Fen-fen Cheng
tt1562401;Ova ne e amerikanski film;2011;Action, Comedy, Crime;86;Republic of Macedonia;Saso Pavlovski
tt1562437;Sil jong;2009;Thriller;99;South Korea;Sung-Hong Kim
tt1562563;Jerusalem Countdown;2011;Thriller;85;USA;Harold Cronk
tt1562567;Bloodwork;2012;Horror, Sci-Fi, Thriller;96;USA, Canada;Eric Wostenberg
tt1562568;Higher Ground;2011;Drama;109;USA;Vera Farmiga
tt1562847;Amigo;2010;Drama, War;124;USA;John Sayles
tt1562848;45 Minutes to Ramallah;2013;Comedy;86;Germany;Ali Samadi Ahadi
tt1562849;Division III: Football's Finest;2011;Comedy, Romance, Sport;98;USA;Marshall Cook
tt1562859;Golmaal 3;2010;Action, Comedy;155;India;Rohit Shetty
tt1562871;Ra.One;2011;Action, Adventure, Sci-Fi;156;India, USA;Anubhav Sinha
tt1562872;Zindagi Na Milegi Dobara;2011;Comedy, Drama;155;India;Zoya Akhtar
tt1562873;Suave patria;2012;Comedy, Crime;92;Mexico;Francisco Javier Padilla
tt1562899;Jinn;2014;Fantasy, Horror, Thriller;97;USA;Ajmal Zaheer Ahmad
tt1562918;Wedding Day;2012;Drama, Thriller;85;USA;AndrÃ© Gordon, Dale Fabrigar
tt1562928;Wolf Town;2011;Horror, Thriller;90;USA;Roel ReinÃ©
tt1563655;Elisa K;2010;Drama;71;Spain;Jordi Cadena, Judith Colell
tt1563704;Legendary;2010;Drama, Sport;107;USA;Mel Damski
tt1563719;Hunt to Kill;2010;Action, Thriller;98;Canada;Keoni Waxman
tt1563738;One Day;2011;Drama, Romance;107;USA, UK;Lone Scherfig
tt1563740;One Fall;2016;Drama;90;USA;Marcus Dean Fuller
tt1563742;Overboard;2018;Comedy, Romance;112;USA;Rob Greenberg
tt1563776;Jensen & Jensen;2011;Animation, Action, Comedy;90;Denmark;Craig Frank
tt1564349;Dolphin Tale;2011;Drama, Family;113;Canada, USA;Charles Martin Smith
tt1564367;Just Go with It;2011;Comedy, Romance;117;USA;Dennis Dugan
tt1564368;Aftermath;2014;Horror, Sci-Fi, Thriller;92;USA;PÃ©ter Engert
tt1564369;Scavengers;2013;Action, Sci-Fi, Thriller;94;USA;Travis Zariwny
tt1564585;Skyline;2010;Action, Sci-Fi, Thriller;92;USA;Colin Strause, Greg Strause
tt1564771;Echte Wiener 2 - Die Deppat'n und die Gspritzt'n;2010;Comedy, Drama;100;Austria;Barbara GrÃ¤ftner
tt1564777;Fallen;2016;Adventure, Drama, Fantasy;91;UK, Hungary;Scott Hicks
tt1564870;Not Today;2013;Drama;103;USA;Jon Van Dyke
tt1564916;De Pernas pro Ar;2010;Comedy;101;Brazil;Roberto Santucci
tt1564997;Aeja;2009;Drama;111;South Korea;Gi-hoon Jeong
tt1565032;Nae sa-rang nae gyeol-ae;2009;Drama;121;South Korea;Jin-pyo Park
tt1565058;Yeogo goedam 5: Dong-ban-ja-sal;2009;Drama, Horror, Mystery;88;South Korea;Jong-yong Lee
tt1565064;In Montauk;2012;Drama, Romance;69;USA;Kim Cummings
